date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
29.03.2017,2017,scotland,championship-2016-2017,Hibernian,Morton,1.39,4.67,9.17,2.00,1.86,2.29,1.69,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/hibernian-morton-MRGVkTZ6/#1X2;2,0,0,0
03.12.2016,2016,scotland,championship-2016-2017,Queen of South,Dumbarton,1.61,4.14,5.31,1.58,2.42,1.56,2.4,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/queen-of-south-dumbarton-4SPlwBvQ/#1X2;2,2,3,1
18.03.2017,2017,scotland,championship-2016-2017,Queen of South,St. Mirren,2.15,3.31,3.64,2.02,1.84,1.78,2.14,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/queen-of-south-st-mirren-tYG3PTQP/#1X2;2,2,2,0
22.11.2016,2016,scotland,championship-2016-2017,Raith,Ayr,1.86,3.68,4.2,1.85,2.00,1.75,2.12,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-ayr-AmFAxvlF/#1X2;2,0,2,1
24.09.2016,2016,scotland,championship-2016-2017,Queen of South,Hibernian,3.5,3.54,2.17,1.90,2.00,1.64,2.23,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/queen-of-south-hibernian-K4s71QLi/#1X2;2,0,0,0
22.04.2017,2017,scotland,championship-2016-2017,Queen of South,Dumbarton,1.93,3.73,3.79,1.68,2.20,1.63,2.41,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/queen-of-south-dumbarton-Gni1UF8M/#1X2;2,2,3,1
01.04.2017,2017,scotland,championship-2016-2017,Falkirk,Raith,1.64,3.91,5.44,1.95,1.88,1.91,1.91,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/falkirk-raith-0z9ALKPi/#1X2;2,1,1,0
15.04.2017,2017,scotland,championship-2016-2017,Ayr,Dundee Utd,4.71,3.68,1.76,1.92,1.92,1.82,2.08,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/ayr-dundee-utd-Y3etZwfi/#1X2;2,0,0,0
01.10.2016,2016,scotland,championship-2016-2017,Dumbarton,Queen of South,3.74,3.7,2.04,1.77,2.17,1.57,2.38,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dumbarton-queen-of-south-2mZNcrLG/#1X2;2,0,0,0
24.09.2016,2016,scotland,championship-2016-2017,Dundee Utd,Morton,1.57,4.1,6.55,1.82,2.10,1.78,2.01,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dundee-utd-morton-2mDhr3LT/#1X2;2,1,3,1
10.12.2016,2016,scotland,championship-2016-2017,Dunfermline,Morton,2.41,3.45,2.87,1.83,1.98,1.66,2.17,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dunfermline-morton-dQ4TVSWa/#1X2;2,1,3,1
17.12.2016,2016,scotland,championship-2016-2017,Queen of South,Dunfermline,2.22,3.41,3.25,1.89,1.90,1.73,2.21,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/queen-of-south-dunfermline-pnctTQGI/#1X2;2,0,4,1
19.11.2016,2016,scotland,championship-2016-2017,Hibernian,Queen of South,1.46,4.36,7.47,1.74,2.12,1.83,1.92,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/hibernian-queen-of-south-x2VjI920/#1X2;2,1,4,0
10.12.2016,2016,scotland,championship-2016-2017,St. Mirren,Raith,2.45,3.41,2.87,1.89,1.93,1.67,2.18,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/st-mirren-raith-0bBKXl2m/#1X2;2,1,1,0
18.03.2017,2017,scotland,championship-2016-2017,Raith,Dundee Utd,4.23,3.48,1.9,2.08,1.79,1.91,1.95,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-dundee-utd-nFgWKmZt/#1X2;2,1,3,1
03.12.2016,2016,scotland,championship-2016-2017,Falkirk,St. Mirren,1.72,3.89,4.65,1.84,1.97,1.73,1.99,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/falkirk-st-mirren-ATrbGmXC/#1X2;2,1,4,1
08.04.2017,2017,scotland,championship-2016-2017,Dunfermline,Raith,1.82,3.57,4.55,2.03,1.81,1.9,1.98,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dunfermline-raith-xt4ZFGgT/#1X2;2,1,1,0
01.04.2017,2017,scotland,championship-2016-2017,Dumbarton,Morton,3.26,3.39,2.25,1.93,1.90,1.73,2.16,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dumbarton-morton-KvWNcHXp/#1X2;2,1,1,0
28.03.2017,2017,scotland,championship-2016-2017,Dundee Utd,Ayr,1.4,4.97,8.96,1.76,2.09,2.05,1.85,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/dundee-utd-ayr-0IFZlmkD/#1X2;2,1,3,1
06.05.2017,2017,scotland,championship-2016-2017,Raith,Ayr,1.78,3.81,4.49,1.83,1.98,1.8,2.1,https://www.oddsportal.com/soccer/scotland/championship-2016-2017/raith-ayr-nk6EyXFk/#1X2;2,1,3,1
