date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
15.01.2017,2017,portugal,primeira-liga-2016-2017,Belenenses,Rio Ave,2.94,2.99,2.73,2.50,1.57,2.1,1.84,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/belenenses-rio-ave-Yaq1hD3r/#1X2;2,1,1,0
08.01.2017,2017,portugal,primeira-liga-2016-2017,Rio Ave,Chaves,1.91,3.27,4.73,2.40,1.61,2.18,1.77,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/rio-ave-chaves-pxSOB143/#1X2;2,0,4,1
20.05.2017,2017,portugal,primeira-liga-2016-2017,Boavista,Benfica,5.77,4.06,1.6,1.89,1.95,1.96,1.92,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/boavista-benfica-jibxjFIN/#1X2;2,0,4,1
18.12.2016,2016,portugal,primeira-liga-2016-2017,Rio Ave,Nacional,1.67,3.79,5.74,2.05,1.81,2.02,1.9,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/rio-ave-nacional-CASCqqLA/#1X2;2,1,3,1
01.10.2016,2016,portugal,primeira-liga-2016-2017,Rio Ave,Estoril,1.8,3.44,5.5,2.23,1.73,1.95,1.85,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/rio-ave-estoril-z9HjRt4j/#1X2;2,2,3,1
22.12.2016,2016,portugal,primeira-liga-2016-2017,Nacional,Boavista,1.96,3.31,4.33,2.35,1.63,2.11,1.83,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/nacional-boavista-CO7obrz4/#1X2;2,2,2,0
16.12.2016,2016,portugal,primeira-liga-2016-2017,Ferreira,Belenenses,2.59,3.01,3.13,2.39,1.61,2.01,1.9,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/ferreira-belenenses-UVYgTNzU/#1X2;2,1,1,0
30.04.2017,2017,portugal,primeira-liga-2016-2017,Feirense,Maritimo,2.92,3.04,2.63,2.38,1.60,2.03,1.86,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/feirense-maritimo-MyjCSKKa/#1X2;2,1,3,1
21.01.2017,2017,portugal,primeira-liga-2016-2017,FC Porto,Rio Ave,1.23,6.15,15.28,1.73,2.16,2.49,1.6,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/fc-porto-rio-ave-GI5y9K5J/#1X2;2,1,6,1
21.05.2017,2017,portugal,primeira-liga-2016-2017,Sporting,Chaves,1.31,5.71,9.54,1.49,2.69,1.86,2.05,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/sporting-chaves-MZl8pgto/#1X2;2,1,5,1
08.01.2017,2017,portugal,primeira-liga-2016-2017,Tondela,Arouca,2.85,3.06,2.78,2.47,1.58,2.05,1.82,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/tondela-arouca-IPjUkKsp/#1X2;2,2,3,1
18.12.2016,2016,portugal,primeira-liga-2016-2017,Sporting,Braga,1.38,4.81,9.11,1.86,2.00,2.24,1.74,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/sporting-braga-boD7noyh/#1X2;2,2,1,0
24.09.2016,2016,portugal,primeira-liga-2016-2017,Feirense,Nacional,2.39,3.1,3.56,2.47,1.61,1.91,1.89,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/feirense-nacional-nBJxkPv0/#1X2;2,2,3,0
17.04.2017,2017,portugal,primeira-liga-2016-2017,Nacional,Moreirense,2.32,3.11,3.36,2.37,1.61,2.07,1.83,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/nacional-moreirense-UuMAOENd/#1X2;2,2,1,0
20.05.2017,2017,portugal,primeira-liga-2016-2017,Ferreira,Maritimo,2.76,2.95,2.82,2.35,1.61,1.99,1.9,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/ferreira-maritimo-zFWf8dYi/#1X2;2,0,0,0
10.12.2016,2016,portugal,primeira-liga-2016-2017,Belenenses,Maritimo,2.42,3.08,3.32,2.43,1.59,2.05,1.85,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/belenenses-maritimo-fDKBGpiO/#1X2;2,1,1,0
23.04.2017,2017,portugal,primeira-liga-2016-2017,FC Porto,Feirense,1.13,9.0,24.15,1.51,2.64,2.7,1.52,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/fc-porto-feirense-f1WUFsyf/#1X2;2,0,0,0
22.12.2016,2016,portugal,primeira-liga-2016-2017,Braga,Moreirense,1.64,3.68,6.01,2.03,1.82,2.02,1.89,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/braga-moreirense-vLCix1Dp/#1X2;2,1,3,1
05.05.2017,2017,portugal,primeira-liga-2016-2017,Moreirense,Braga,2.79,3.12,2.68,2.24,1.69,1.94,1.97,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/moreirense-braga-SYQBmMdP/#1X2;2,1,3,1
22.04.2017,2017,portugal,primeira-liga-2016-2017,Estoril,Vitoria Setubal,2.41,3.05,3.25,2.51,1.55,2.13,1.8,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/estoril-vitoria-setubal-SEUxEL56/#1X2;2,1,3,0
09.01.2017,2017,portugal,primeira-liga-2016-2017,Moreirense,Belenenses,2.24,3.2,3.52,2.35,1.63,2.04,1.89,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/moreirense-belenenses-0ltZlvcj/#1X2;2,1,1,0
13.01.2017,2017,portugal,primeira-liga-2016-2017,Arouca,Estoril,1.88,3.27,4.99,2.56,1.55,2.28,1.71,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/arouca-estoril-t4LX9uZF/#1X2;2,1,3,1
06.05.2017,2017,portugal,primeira-liga-2016-2017,Ferreira,Feirense,4.39,4.08,1.76,2.28,1.71,2.2,1.75,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/ferreira-feirense-O4Csr0Kn/#1X2;2,2,1,0
14.01.2017,2017,portugal,primeira-liga-2016-2017,Feirense,Vitoria Guimaraes,3.74,3.28,2.12,2.22,1.70,1.99,1.92,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/feirense-vitoria-guimaraes-2uyIlV27/#1X2;2,0,0,0
20.01.2017,2017,portugal,primeira-liga-2016-2017,Ferreira,Moreirense,2.6,2.94,3.18,2.68,1.50,2.16,1.79,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/ferreira-moreirense-OOIkoHDC/#1X2;2,2,2,0
21.12.2016,2016,portugal,primeira-liga-2016-2017,Benfica,Rio Ave,1.31,5.49,10.69,1.64,2.35,2.05,1.86,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/benfica-rio-ave-nTKPts5T/#1X2;2,1,2,0
25.09.2016,2016,portugal,primeira-liga-2016-2017,Maritimo,Tondela,2.08,3.46,3.92,2.27,1.71,1.89,1.91,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/maritimo-tondela-rwDom39C/#1X2;2,1,2,0
07.01.2017,2017,portugal,primeira-liga-2016-2017,Vitoria Guimaraes,Benfica,5.77,3.83,1.65,1.90,1.95,1.9,2.01,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/vitoria-guimaraes-benfica-vuuwlbCd/#1X2;2,2,2,0
30.04.2017,2017,portugal,primeira-liga-2016-2017,Belenenses,Ferreira,2.13,3.1,3.92,2.48,1.56,2.13,1.78,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/belenenses-ferreira-xpCTzqDJ/#1X2;2,2,3,1
17.12.2016,2016,portugal,primeira-liga-2016-2017,Moreirense,Arouca,2.17,3.09,3.85,2.38,1.61,2.04,1.88,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/moreirense-arouca-n7qkU3LN/#1X2;2,2,5,1
09.12.2016,2016,portugal,primeira-liga-2016-2017,Vitoria Setubal,Estoril,2.17,3.16,3.81,2.46,1.58,2.12,1.81,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/vitoria-setubal-estoril-vstsWPjB/#1X2;2,1,2,0
22.04.2017,2017,portugal,primeira-liga-2016-2017,Tondela,Nacional,2.5,3.15,3.01,2.18,1.71,1.89,1.99,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/tondela-nacional-lOVYE1j0/#1X2;2,1,2,0
30.04.2017,2017,portugal,primeira-liga-2016-2017,Braga,Sporting,3.86,3.49,1.99,1.99,1.86,1.86,2.03,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/braga-sporting-zLi4Utjm/#1X2;2,2,5,1
08.01.2017,2017,portugal,primeira-liga-2016-2017,Sporting,Feirense,1.17,7.48,18.27,1.57,2.49,2.48,1.62,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/sporting-feirense-S0HTALJ9/#1X2;2,1,3,1
