date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link
03.03.2021,2021,france,ligue-1,Strasbourg,Monaco,3.97,3.77,1.93,1.86,2.00,1.76,2.06,https://www.oddsportal.com/soccer/france/ligue-1/strasbourg-monaco-rNWdQ2G5
03.03.2021,2021,scotland,premiership,Livingston,Rangers,8.95,4.79,1.36,1.88,1.96,2.21,1.65,https://www.oddsportal.com/soccer/scotland/premiership/livingston-rangers-KWXgUcMC
03.03.2021,2021,greece,super-league-2,Doxa Dramas,PAE Chania,3.13,3.04,2.28,2.46,1.51,1.98,1.75,https://www.oddsportal.com/soccer/greece/super-league-2/doxa-dramas-pae-chania-0WAXOEXr
03.03.2021,2021,belgium,belgian-cup,Anderlecht,Cercle Brugge KSV,1.54,4.27,5.76,1.74,2.14,1.81,1.96,https://www.oddsportal.com/soccer/belgium/belgian-cup/anderlecht-cercle-brugge-ldazLK3p
03.03.2021,2021,brazil,copa-do-nordeste,Fortaleza,CRB,1.63,3.75,4.8,2.00,1.78,1.94,1.81,https://www.oddsportal.com/soccer/brazil/copa-do-nordeste/fortaleza-crb-jD72qqdF
03.03.2021,2021,portugal,campeonato-de-portugal,Amora,Esperanca de Lagos,1.58,3.79,5.06,1.85,1.87,1.81,1.89,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/amora-esperanca-de-lagos-CzGRXWAM
03.03.2021,2021,denmark,superliga,Horsens,Aalborg,3.22,3.32,2.27,2.14,1.75,1.85,1.93,https://www.oddsportal.com/soccer/denmark/superliga/horsens-aalborg-A3J15IDA
03.03.2021,2021,thailand,thai-league-2,Chainat,Samut Sakhon,1.09,8.87,18.55,1.42,2.65,2.15,1.63,https://www.oddsportal.com/soccer/thailand/thai-league-2/chainat-samut-sakhon-6mfTmnRn
03.03.2021,2021,france,ligue-1,St Etienne,Lens,2.62,3.32,2.83,2.22,1.70,1.91,1.89,https://www.oddsportal.com/soccer/france/ligue-1/st-etienne-lens-UJShRr1a
03.03.2021,2021,uganda,premier-league,Police,Mbarara City,1.52,3.74,5.61,1.94,1.77,2.0,1.73,https://www.oddsportal.com/soccer/uganda/premier-league/police-mbarara-city-CQKsvEAj
03.03.2021,2021,hungary,merkantil-bank-liga,Nyiregyhaza,Bekescsaba 1912,1.85,3.58,3.63,1.97,1.78,1.78,1.96,https://www.oddsportal.com/soccer/hungary/merkantil-bank-liga/nyiregyhaza-bekescsaba-1912-OIFGP6aT
03.03.2021,2021,portugal,campeonato-de-portugal,Pinhalnovense,Louletano,3.36,3.22,2.06,2.16,1.62,1.92,1.82,https://www.oddsportal.com/soccer/portugal/campeonato-de-portugal/pinhalnovense-louletano-d0g8t1gf
03.03.2021,2021,serbia,super-liga,Sp. Subotica,Macva,1.34,4.81,7.52,1.65,2.19,1.96,1.8,https://www.oddsportal.com/soccer/serbia/super-liga/spartak-subotica-macva-sabac-IeBz8Zws
03.03.2021,2021,tunisia,ligue-professionnelle-1,Rejiche,Club Africain,2.37,3.29,2.83,2.67,1.43,2.24,1.59,https://www.oddsportal.com/soccer/tunisia/ligue-professionnelle-1/rejiche-club-africain-IHlJadu5
03.03.2021,2021,brazil,campeonato-catarinense,Marcilio Dias,Prospera Criciuma,1.66,3.69,4.71,2.04,1.77,1.96,1.76,https://www.oddsportal.com/soccer/brazil/campeonato-catarinense/marcilio-dias-prospera-criciuma-nJR2JOQg
03.03.2021,2021,romania,romanian-cup,Petrolul,Astra,2.79,3.22,2.5,2.20,1.68,1.86,1.87,https://www.oddsportal.com/soccer/romania/romanian-cup/petrolul-fc-astra-x2JIRNls
03.03.2021,2021,serbia,super-liga,Proleter,Radnicki Nis,2.26,3.16,3.08,2.26,1.61,1.95,1.79,https://www.oddsportal.com/soccer/serbia/super-liga/proleter-novi-sad-radnicki-nis-0GO8CFVP
03.03.2021,2021,honduras,liga-nacional,Platense,Marathon,4.67,3.84,1.64,1.79,2.02,1.75,1.97,https://www.oddsportal.com/soccer/honduras/liga-nacional/platense-marathon-lfUS4RiR
03.03.2021,2021,zambia,super-league,Botafogo RJ,Boavista,1.98,3.2,3.4,3.01,1.33,2.25,1.57,https://www.oddsportal.com/soccer/zambia/super-league/nkwazi-zanaco-EBr8Pxbm
03.03.2021,2021,serbia,super-liga,Javor,FK Indjija,1.8,3.5,4.11,2.09,1.74,1.94,1.8,https://www.oddsportal.com/soccer/serbia/super-liga/javor-indjija-xxj1gzPm
03.03.2021,2021,colombia,primera-b,Atletico F.C.,Tigres,2.67,2.62,3.1,2.58,1.45,2.09,1.69,https://www.oddsportal.com/soccer/colombia/primera-b/atletico-f-c-tigres-futbol-club-GG6mk68k
03.03.2021,2021,bulgaria,bulgarian-cup,Botev Plovdiv,CSKA 1948 Sofia,3.56,3.48,1.96,1.84,1.95,1.69,2.07,https://www.oddsportal.com/soccer/bulgaria/bulgarian-cup/botev-plovdiv-cska-1948-sofia-OSlEYHvg
03.03.2021,2021,colombia,primera-b,Huila,Valledupar,1.8,3.0,5.32,2.50,1.52,2.27,1.59,https://www.oddsportal.com/soccer/colombia/primera-b/huila-valledupar-nolPfSpS
03.03.2021,2021,turkey,3-lig-group-3,Karsiyaka,Catalca,2.3,3.01,3.1,2.48,1.51,2.01,1.72,https://www.oddsportal.com/soccer/turkey/3-lig-group-3/karsiyaka-catalca-spor-4IGlyqDJ
03.03.2021,2021,spain,segunda-division-b-group-2,Leioa,Arenas Club,2.44,2.72,3.24,2.33,1.58,1.89,1.83,https://www.oddsportal.com/soccer/spain/segunda-division-b-group-2/leioa-arenas-club-de-getxo-6D1AkCVK
03.03.2021,2021,france,ligue-1,Montpellier,Lorient,1.99,3.67,3.84,1.88,1.98,1.75,2.07,https://www.oddsportal.com/soccer/france/ligue-1/montpellier-lorient-UqblUpHt
03.03.2021,2021,italy,serie-c-group-b,Arezzo,Mantova,2.73,3.05,2.59,2.05,1.77,1.75,2.0,https://www.oddsportal.com/soccer/italy/serie-c-group-b/arezzo-mantova-4d3k5ONi
03.03.2021,2021,hungary,merkantil-bank-liga,Dorogi,Csakvari,2.49,3.25,2.64,2.00,1.80,1.73,2.03,https://www.oddsportal.com/soccer/hungary/merkantil-bank-liga/dorogi-fc-csakvari-AFBCQnpN
03.03.2021,2021,brazil,campeonato-gaucho,Ypiranga FC,Novo Hamburgo,1.68,3.5,4.98,2.38,1.57,2.17,1.63,https://www.oddsportal.com/soccer/brazil/campeonato-gaucho/ypiranga-fc-novo-hamburgo-MLPJIOYe
03.03.2021,2021,south-america,copa-libertadores,Caracas (Ven),Cesar Vallejo (Per),2.29,3.19,3.29,2.40,1.58,2.01,1.76,https://www.oddsportal.com/soccer/south-america/copa-libertadores/caracas-cesar-vallejo-KrfcSpH1
03.03.2021,2021,japan,j1-league,Kawasaki Frontale,Cerezo Osaka,1.37,5.09,7.94,1.63,2.33,1.89,1.89,https://www.oddsportal.com/soccer/japan/j1-league/kawasaki-frontale-cerezo-osaka-YTODdGqC
03.03.2021,2021,serbia,super-liga,Mladost,Zlatibor Cajetina,1.64,3.69,4.87,1.99,1.79,1.98,1.77,https://www.oddsportal.com/soccer/serbia/super-liga/mladost-lucani-fk-zlatibor-cajetina-CfrEjY86
